concept_id,subTypeOfID,partOfID,instanceOfID
52332,NULL,NULL,NULL
52333,NULL,NULL,NULL
52334,NULL,NULL,NULL
52335,NULL,NULL,NULL
52336,NULL,NULL,NULL
52337,NULL,NULL,NULL
52338,NULL,NULL,NULL
52339,NULL,NULL,NULL
52340,NULL,NULL,NULL
52341,NULL,NULL,NULL
52342,NULL,NULL,NULL
52343,NULL,NULL,NULL
52344,NULL,NULL,NULL
52345,NULL,NULL,NULL
52346,NULL,NULL,NULL
52347,NULL,NULL,NULL
52348,NULL,NULL,NULL
52349,NULL,NULL,NULL
52350,NULL,NULL,NULL
52351,NULL,NULL,NULL
52352,NULL,NULL,NULL
52353,NULL,NULL,NULL
52354,NULL,NULL,NULL
52355,NULL,NULL,NULL
52356,NULL,NULL,NULL
52357,NULL,NULL,NULL
52358,NULL,NULL,NULL
52359,NULL,NULL,NULL
52360,NULL,NULL,NULL
52361,NULL,NULL,NULL
52362,NULL,NULL,NULL
52363,NULL,NULL,NULL
52364,NULL,NULL,NULL
52365,NULL,NULL,NULL
52366,NULL,NULL,NULL
52367,NULL,NULL,NULL
52368,NULL,NULL,NULL
52369,NULL,NULL,NULL
52370,NULL,NULL,NULL
52371,NULL,NULL,NULL
52372,NULL,NULL,NULL
52373,NULL,NULL,NULL
52374,NULL,NULL,NULL
52375,NULL,NULL,NULL
52376,NULL,NULL,NULL
52377,NULL,NULL,NULL
52378,NULL,NULL,NULL
52379,NULL,NULL,NULL
52380,NULL,NULL,NULL
52381,NULL,NULL,NULL
52382,NULL,NULL,NULL
52383,NULL,NULL,NULL
52384,NULL,NULL,NULL
52385,NULL,NULL,NULL
52386,NULL,NULL,NULL
52387,NULL,NULL,NULL
52388,NULL,NULL,NULL
52389,NULL,NULL,NULL
52390,NULL,NULL,NULL
52391,NULL,NULL,NULL
52392,NULL,NULL,NULL
52393,NULL,NULL,NULL
52394,NULL,NULL,NULL
52395,NULL,NULL,NULL
52396,NULL,NULL,NULL
52397,NULL,NULL,NULL
52398,NULL,NULL,NULL
52399,NULL,NULL,NULL
52400,NULL,NULL,NULL
52401,NULL,NULL,NULL
52402,NULL,NULL,NULL
52403,NULL,NULL,NULL
52404,NULL,NULL,NULL
52405,NULL,NULL,NULL
52406,NULL,NULL,NULL
52407,NULL,NULL,NULL
52408,NULL,NULL,NULL
52409,NULL,NULL,NULL
52410,NULL,NULL,NULL
52411,NULL,NULL,NULL
52412,NULL,NULL,NULL
52413,NULL,NULL,NULL
52414,NULL,NULL,NULL
52415,NULL,NULL,NULL
52416,NULL,NULL,NULL
52417,NULL,NULL,NULL
52418,NULL,NULL,NULL
52419,NULL,NULL,NULL
52420,NULL,NULL,NULL
52421,NULL,NULL,NULL
52422,NULL,NULL,NULL
52423,NULL,NULL,NULL
52424,NULL,NULL,NULL
52425,NULL,NULL,NULL
52426,NULL,NULL,NULL
52427,NULL,NULL,NULL
52428,NULL,NULL,NULL
52429,NULL,NULL,NULL
52430,NULL,NULL,NULL
52431,NULL,NULL,NULL
52432,NULL,NULL,NULL
52433,NULL,NULL,NULL
52434,NULL,NULL,NULL
52435,NULL,NULL,NULL
52436,NULL,NULL,NULL
52437,NULL,NULL,NULL
52438,NULL,NULL,NULL
52439,NULL,NULL,NULL
52440,NULL,NULL,NULL
52441,NULL,NULL,NULL
52442,NULL,NULL,NULL
52443,NULL,NULL,NULL
52444,NULL,NULL,NULL
52445,NULL,NULL,NULL
52446,NULL,NULL,NULL
52447,NULL,NULL,NULL
52449,NULL,NULL,NULL
52450,NULL,NULL,NULL
52451,NULL,NULL,NULL
52452,NULL,NULL,NULL
52453,NULL,NULL,NULL
52454,NULL,NULL,NULL
52455,NULL,NULL,NULL
52456,NULL,NULL,NULL
52457,NULL,NULL,NULL
52458,NULL,NULL,NULL
52459,NULL,NULL,NULL
52460,NULL,NULL,NULL
52461,NULL,NULL,NULL
52462,NULL,NULL,NULL
52463,NULL,NULL,NULL
52464,NULL,NULL,NULL
52465,NULL,NULL,NULL
52466,NULL,NULL,NULL
52467,NULL,NULL,NULL
52468,NULL,NULL,NULL
52469,NULL,NULL,NULL
52470,NULL,NULL,NULL
52471,NULL,NULL,NULL
52472,NULL,NULL,NULL
52473,NULL,NULL,NULL
52474,NULL,NULL,NULL
52475,NULL,NULL,NULL
52476,NULL,NULL,NULL
52477,NULL,NULL,NULL
52478,NULL,NULL,NULL
52479,NULL,NULL,NULL
52480,NULL,NULL,NULL
52481,NULL,NULL,NULL
52482,NULL,NULL,NULL
52483,NULL,NULL,NULL
52485,NULL,NULL,NULL
52486,NULL,NULL,NULL
52487,NULL,NULL,NULL
52488,NULL,NULL,NULL
52489,NULL,NULL,NULL
52490,NULL,NULL,NULL
52491,NULL,NULL,NULL
52492,NULL,NULL,NULL
52493,NULL,NULL,NULL
52494,NULL,NULL,NULL
52495,NULL,NULL,NULL
52496,NULL,NULL,NULL
52497,NULL,NULL,NULL
52498,NULL,NULL,NULL
52499,NULL,NULL,NULL
52500,NULL,NULL,NULL
52501,NULL,NULL,NULL
52502,NULL,NULL,NULL
52503,NULL,NULL,NULL
52504,NULL,NULL,NULL
52505,NULL,NULL,NULL
52506,NULL,NULL,NULL
52507,NULL,NULL,NULL
52508,NULL,NULL,NULL
52509,NULL,NULL,NULL
52510,NULL,NULL,NULL
52511,NULL,NULL,NULL
52512,NULL,NULL,NULL
52513,NULL,NULL,NULL
52514,NULL,NULL,NULL
52515,NULL,NULL,NULL
52516,NULL,NULL,NULL
52517,NULL,NULL,NULL
52518,NULL,NULL,NULL
52519,NULL,NULL,NULL
52520,NULL,NULL,NULL
52521,NULL,NULL,NULL
52522,NULL,NULL,NULL
52523,NULL,NULL,NULL
52524,NULL,NULL,NULL
52525,NULL,NULL,NULL
52526,NULL,NULL,NULL
52527,NULL,NULL,NULL
52528,NULL,NULL,NULL
52529,NULL,NULL,NULL
52530,NULL,NULL,NULL
52531,NULL,NULL,NULL
52532,NULL,NULL,NULL
52533,NULL,NULL,NULL
52534,NULL,NULL,NULL
52535,NULL,NULL,NULL
52536,NULL,NULL,NULL
52537,NULL,NULL,NULL
52538,NULL,NULL,NULL
52539,NULL,NULL,NULL
52540,NULL,NULL,NULL
52541,NULL,NULL,NULL
52542,NULL,NULL,NULL
52543,NULL,NULL,NULL
52544,NULL,NULL,NULL
52545,NULL,NULL,NULL
52546,NULL,NULL,NULL
52547,NULL,NULL,NULL
52548,NULL,NULL,NULL
52549,NULL,NULL,NULL
52550,NULL,NULL,NULL
52551,NULL,NULL,NULL
52552,NULL,NULL,NULL
52553,NULL,NULL,NULL
52554,NULL,NULL,NULL
52555,NULL,NULL,NULL
52556,NULL,NULL,NULL
52557,NULL,NULL,NULL
52559,NULL,NULL,NULL
52560,NULL,NULL,NULL
52561,NULL,NULL,NULL
52562,NULL,NULL,NULL
52563,NULL,NULL,NULL
52564,NULL,NULL,NULL
52565,NULL,NULL,NULL
52566,NULL,NULL,NULL
52567,NULL,NULL,NULL
52568,NULL,NULL,NULL
52569,NULL,NULL,NULL
52570,NULL,NULL,NULL
52571,NULL,NULL,NULL
52572,NULL,NULL,NULL
52573,NULL,NULL,NULL
52574,NULL,NULL,NULL
52575,NULL,NULL,NULL
52576,NULL,NULL,NULL
52577,NULL,NULL,NULL
52578,NULL,NULL,NULL
52579,NULL,NULL,NULL
52580,NULL,NULL,NULL
52581,NULL,NULL,NULL
52582,NULL,NULL,NULL
52583,NULL,NULL,NULL
52584,NULL,NULL,NULL
52585,NULL,NULL,NULL
52586,NULL,NULL,NULL
52587,NULL,NULL,NULL
52588,NULL,NULL,NULL
52589,NULL,NULL,NULL
52590,NULL,NULL,NULL
52591,NULL,NULL,NULL
52592,NULL,NULL,NULL
52593,NULL,NULL,NULL
52594,NULL,NULL,NULL
52595,NULL,NULL,NULL
52596,NULL,NULL,NULL
52597,NULL,NULL,NULL
52598,NULL,NULL,NULL
52599,NULL,NULL,NULL
52600,NULL,NULL,NULL
52601,NULL,NULL,NULL
52602,NULL,NULL,NULL
52603,NULL,NULL,NULL
52604,NULL,NULL,NULL
52605,NULL,NULL,NULL
52606,NULL,NULL,NULL
52607,NULL,NULL,NULL
52608,NULL,NULL,NULL
52609,NULL,NULL,NULL
52610,NULL,NULL,NULL
52611,NULL,NULL,NULL
52612,NULL,NULL,NULL
52613,NULL,NULL,NULL
52615,NULL,NULL,NULL
52616,NULL,NULL,NULL
52617,NULL,NULL,NULL
52618,NULL,NULL,NULL
52619,NULL,NULL,NULL
52620,NULL,NULL,NULL
52621,NULL,NULL,NULL
52622,NULL,NULL,NULL
52623,NULL,NULL,NULL
52624,NULL,NULL,NULL
52625,NULL,NULL,NULL
52626,NULL,NULL,NULL
52627,NULL,NULL,NULL
52628,NULL,NULL,NULL
52629,NULL,NULL,NULL
52630,NULL,NULL,NULL
52631,NULL,NULL,NULL
52632,NULL,NULL,NULL
52633,NULL,NULL,NULL
52634,NULL,NULL,NULL
52635,NULL,NULL,NULL
52636,NULL,NULL,NULL
52637,NULL,NULL,NULL
52638,NULL,NULL,NULL
52639,NULL,NULL,NULL
52640,NULL,NULL,NULL
52641,NULL,NULL,NULL
52642,NULL,NULL,NULL
52643,NULL,NULL,NULL
52644,NULL,NULL,NULL
52645,NULL,NULL,NULL
52646,NULL,NULL,NULL
52647,NULL,NULL,NULL
52648,NULL,NULL,NULL
52649,NULL,NULL,NULL
52650,NULL,NULL,NULL
52651,NULL,NULL,NULL
52653,NULL,NULL,NULL
52654,NULL,NULL,NULL
52655,NULL,NULL,NULL
52656,NULL,NULL,NULL
52657,NULL,NULL,NULL
52658,NULL,NULL,NULL
52659,NULL,NULL,NULL
52660,NULL,NULL,NULL
52662,NULL,NULL,NULL
52663,NULL,NULL,NULL
52664,NULL,NULL,NULL
52665,NULL,NULL,NULL
52666,NULL,NULL,NULL
52667,NULL,NULL,NULL
52668,NULL,NULL,NULL
52669,NULL,NULL,NULL
52670,NULL,NULL,NULL
52671,NULL,NULL,NULL
52672,NULL,NULL,NULL
52673,NULL,NULL,NULL
52674,NULL,NULL,NULL
52675,NULL,NULL,NULL
52676,NULL,NULL,NULL
52677,NULL,NULL,NULL
52678,NULL,NULL,NULL
52679,NULL,NULL,NULL
52680,NULL,NULL,NULL
52681,NULL,NULL,NULL
52682,NULL,NULL,NULL
52683,NULL,NULL,NULL
52684,NULL,NULL,NULL
52685,NULL,NULL,NULL
52686,NULL,NULL,NULL
52687,NULL,NULL,NULL
52688,NULL,NULL,NULL
52689,NULL,NULL,NULL
52690,NULL,NULL,NULL
52691,NULL,NULL,NULL
52692,NULL,NULL,NULL
52693,NULL,NULL,NULL
52694,NULL,NULL,NULL
52695,NULL,NULL,NULL
52696,NULL,NULL,NULL
52697,NULL,NULL,NULL
52698,NULL,NULL,NULL
52699,NULL,NULL,NULL
52700,NULL,NULL,NULL
52701,NULL,NULL,NULL
52702,NULL,NULL,NULL
52703,NULL,NULL,NULL
52704,NULL,NULL,NULL
52705,NULL,NULL,NULL
52706,NULL,NULL,NULL
52707,NULL,NULL,NULL
52708,NULL,NULL,NULL
52709,NULL,NULL,NULL
52710,NULL,NULL,NULL
52711,NULL,NULL,NULL
52712,NULL,NULL,NULL
52713,NULL,NULL,NULL
52714,NULL,NULL,NULL
52715,NULL,NULL,NULL
52716,NULL,NULL,NULL
52717,NULL,NULL,NULL
52718,NULL,NULL,NULL
52719,NULL,NULL,NULL
52720,NULL,NULL,NULL
52721,NULL,NULL,NULL
52722,NULL,NULL,NULL
52723,NULL,NULL,NULL
52724,NULL,NULL,NULL
52725,NULL,NULL,NULL
52726,NULL,NULL,NULL
52727,NULL,NULL,NULL
52728,NULL,NULL,NULL
52729,NULL,NULL,NULL
52730,NULL,NULL,NULL
52731,NULL,NULL,NULL
52732,NULL,NULL,NULL
52733,NULL,NULL,NULL
52734,NULL,NULL,NULL
52735,NULL,NULL,NULL
52737,NULL,NULL,NULL
52738,NULL,NULL,NULL
52739,NULL,NULL,NULL
52740,NULL,NULL,NULL
52741,NULL,NULL,NULL
52742,NULL,NULL,NULL
52743,NULL,NULL,NULL
52744,NULL,NULL,NULL
52745,NULL,NULL,NULL
52746,NULL,NULL,NULL
52747,NULL,NULL,NULL
52748,NULL,NULL,NULL
52749,NULL,NULL,NULL
52750,NULL,NULL,NULL
52751,NULL,NULL,NULL
52752,NULL,NULL,NULL
52753,NULL,NULL,NULL
52754,NULL,NULL,NULL
52755,NULL,NULL,NULL
52756,NULL,NULL,NULL
52757,NULL,NULL,NULL
52758,NULL,NULL,NULL
52759,NULL,NULL,NULL
52760,NULL,NULL,NULL
52761,NULL,NULL,NULL
52762,NULL,NULL,NULL
52763,NULL,NULL,NULL
52764,NULL,NULL,NULL
52765,NULL,NULL,NULL
52766,NULL,NULL,NULL
52767,NULL,NULL,NULL
52768,NULL,NULL,NULL
52769,NULL,NULL,NULL
52770,NULL,NULL,NULL
52771,NULL,NULL,NULL
52772,NULL,NULL,NULL
52773,NULL,NULL,NULL
52774,NULL,NULL,NULL
52775,NULL,NULL,NULL
52776,NULL,NULL,NULL
52777,NULL,NULL,NULL
52778,NULL,NULL,NULL
52779,NULL,NULL,NULL
52780,NULL,NULL,NULL
52781,NULL,NULL,NULL
52782,NULL,NULL,NULL
52783,NULL,NULL,NULL
52784,NULL,NULL,NULL
52785,NULL,NULL,NULL
52786,NULL,NULL,NULL
52787,NULL,NULL,NULL
52788,NULL,NULL,NULL
52789,NULL,NULL,NULL
52790,NULL,NULL,NULL
52791,NULL,NULL,NULL
52792,NULL,NULL,NULL
52793,NULL,NULL,NULL
52794,NULL,NULL,NULL
52795,NULL,NULL,NULL
52796,NULL,NULL,NULL
52797,NULL,NULL,NULL
52798,NULL,NULL,NULL
52799,NULL,NULL,NULL
52800,NULL,NULL,NULL
52801,NULL,NULL,NULL
52802,NULL,NULL,NULL
52803,NULL,NULL,NULL
52804,NULL,NULL,NULL
52805,NULL,NULL,NULL
52806,NULL,NULL,NULL
52807,NULL,NULL,NULL
52808,NULL,NULL,NULL
52809,NULL,NULL,NULL
52810,NULL,NULL,NULL
52812,NULL,NULL,NULL
52813,NULL,NULL,NULL
52814,NULL,NULL,NULL
52815,NULL,NULL,NULL
52816,NULL,NULL,NULL
52817,NULL,NULL,NULL
52818,NULL,NULL,NULL
52819,NULL,NULL,NULL
52820,NULL,NULL,NULL
52821,NULL,NULL,NULL
52822,NULL,NULL,NULL
52823,NULL,NULL,NULL
52824,NULL,NULL,NULL
52825,NULL,NULL,NULL
52826,NULL,NULL,NULL
52827,NULL,NULL,NULL
52829,NULL,NULL,NULL
52830,NULL,NULL,NULL
52831,NULL,NULL,NULL
52832,NULL,NULL,NULL
52833,NULL,NULL,NULL
52834,NULL,NULL,NULL
52835,NULL,NULL,NULL
52836,NULL,NULL,NULL
52837,NULL,NULL,NULL
52838,NULL,NULL,NULL
52839,NULL,NULL,NULL
52840,NULL,NULL,NULL
52841,NULL,NULL,NULL
52842,NULL,NULL,NULL
52843,NULL,NULL,NULL
52844,NULL,NULL,NULL
52845,NULL,NULL,NULL
52846,NULL,NULL,NULL
52847,NULL,NULL,NULL
52848,NULL,NULL,NULL
52849,NULL,NULL,NULL
52850,NULL,NULL,NULL
52851,NULL,NULL,NULL
52852,NULL,NULL,NULL
52853,NULL,NULL,NULL
52854,NULL,NULL,NULL
52855,NULL,NULL,NULL
52856,NULL,NULL,NULL
52857,NULL,NULL,NULL
52858,NULL,NULL,NULL
52859,NULL,NULL,NULL
52860,NULL,NULL,NULL
52861,NULL,NULL,NULL
52862,NULL,NULL,NULL
52863,NULL,NULL,NULL
52864,NULL,NULL,NULL
52865,NULL,NULL,NULL
52866,NULL,NULL,NULL
52867,NULL,NULL,NULL
52868,NULL,NULL,NULL
52869,NULL,NULL,NULL
52870,NULL,NULL,NULL
52871,NULL,NULL,NULL
52872,NULL,NULL,NULL
52873,NULL,NULL,NULL
52874,NULL,NULL,NULL
52875,NULL,NULL,NULL
52876,NULL,NULL,NULL
52877,NULL,NULL,NULL
52878,NULL,NULL,NULL
52879,NULL,NULL,NULL
52880,NULL,NULL,NULL
52881,NULL,NULL,NULL
52882,NULL,NULL,NULL
52883,NULL,NULL,NULL
52884,NULL,NULL,NULL
52885,NULL,NULL,NULL
52886,NULL,NULL,NULL
52887,NULL,NULL,NULL
52888,NULL,NULL,NULL
52889,NULL,NULL,NULL
52890,NULL,NULL,NULL
52891,NULL,NULL,NULL
52892,NULL,NULL,NULL
52893,NULL,NULL,NULL
52894,NULL,NULL,NULL
52895,NULL,NULL,NULL
52896,NULL,NULL,NULL
52897,NULL,NULL,NULL
52898,NULL,NULL,NULL
52899,NULL,NULL,NULL
52900,NULL,NULL,NULL
52901,NULL,NULL,NULL
52902,NULL,NULL,NULL
52903,NULL,NULL,NULL
52904,NULL,NULL,NULL
52905,NULL,NULL,NULL
52906,NULL,NULL,NULL
52907,NULL,NULL,NULL
52908,NULL,NULL,NULL
52909,NULL,NULL,NULL
52910,NULL,NULL,NULL
52911,NULL,NULL,NULL
52912,NULL,NULL,NULL
52913,NULL,NULL,NULL
52914,NULL,NULL,NULL
52915,NULL,NULL,NULL
52916,NULL,NULL,NULL
52917,NULL,NULL,NULL
52918,NULL,NULL,NULL
52919,NULL,NULL,NULL
52920,NULL,NULL,NULL
52921,NULL,NULL,NULL
52922,NULL,NULL,NULL
52923,NULL,NULL,NULL
52924,NULL,NULL,NULL
52925,NULL,NULL,NULL
52926,NULL,NULL,NULL
52927,NULL,NULL,NULL
52928,NULL,NULL,NULL
52930,NULL,NULL,NULL
52931,NULL,NULL,NULL
52932,NULL,NULL,NULL
52933,NULL,NULL,NULL
52934,NULL,NULL,NULL
52935,NULL,NULL,NULL
52936,NULL,NULL,NULL
52937,NULL,NULL,NULL
52938,NULL,NULL,NULL
52939,NULL,NULL,NULL
52940,NULL,NULL,NULL
52941,NULL,NULL,NULL
52942,NULL,NULL,NULL
52943,NULL,NULL,NULL
52944,NULL,NULL,NULL
52945,NULL,NULL,NULL
52946,NULL,NULL,NULL
52947,NULL,NULL,NULL
52948,NULL,NULL,NULL
52949,NULL,NULL,NULL
52950,NULL,NULL,NULL
52951,NULL,NULL,NULL
52952,NULL,NULL,NULL
52953,NULL,NULL,NULL
52954,NULL,NULL,NULL
52955,NULL,NULL,NULL
52956,NULL,NULL,NULL
52957,NULL,NULL,NULL
52958,NULL,NULL,NULL
52959,NULL,NULL,NULL
52960,NULL,NULL,NULL
52961,NULL,NULL,NULL
52962,NULL,NULL,NULL
52963,NULL,NULL,NULL
52964,NULL,NULL,NULL
52965,NULL,NULL,NULL
52966,NULL,NULL,NULL
52967,NULL,NULL,NULL
52968,NULL,NULL,NULL
52969,NULL,NULL,NULL
52970,NULL,NULL,NULL
52971,NULL,NULL,NULL
52972,NULL,NULL,NULL
52973,NULL,NULL,NULL
52974,NULL,NULL,NULL
52975,NULL,NULL,NULL
52976,NULL,NULL,NULL
52977,NULL,NULL,NULL
52978,NULL,NULL,NULL
52979,NULL,NULL,NULL
52980,NULL,NULL,NULL
52981,NULL,NULL,NULL
52982,NULL,NULL,NULL
52983,NULL,NULL,NULL
52984,NULL,NULL,NULL
52985,NULL,NULL,NULL
52986,NULL,NULL,NULL
52987,NULL,NULL,NULL
52988,NULL,NULL,NULL
52989,NULL,NULL,NULL
52990,NULL,NULL,NULL
52991,NULL,NULL,NULL
52992,NULL,NULL,NULL
52993,NULL,NULL,NULL
52994,NULL,NULL,NULL
52995,NULL,NULL,NULL
52996,NULL,NULL,NULL
52997,NULL,NULL,NULL
52998,NULL,NULL,NULL
52999,NULL,NULL,NULL
53000,NULL,NULL,NULL
53001,NULL,NULL,NULL
53002,NULL,NULL,NULL
53003,NULL,NULL,NULL
53004,NULL,NULL,NULL
53005,NULL,NULL,NULL
53006,NULL,NULL,NULL
53007,NULL,NULL,NULL
53008,NULL,NULL,NULL
53009,NULL,NULL,NULL
53010,NULL,NULL,NULL
53011,NULL,NULL,NULL
53012,NULL,NULL,NULL
53013,NULL,NULL,NULL
53014,NULL,NULL,NULL
53015,NULL,NULL,NULL
53016,NULL,NULL,NULL
53017,NULL,NULL,NULL
53018,NULL,NULL,NULL
53019,NULL,NULL,NULL
53020,NULL,NULL,NULL
53021,NULL,NULL,NULL
53022,NULL,NULL,NULL
53023,NULL,NULL,NULL
53024,NULL,NULL,NULL
53025,NULL,NULL,NULL
53026,NULL,NULL,NULL
53027,NULL,NULL,NULL
53028,NULL,NULL,NULL
53029,NULL,NULL,NULL
53030,NULL,NULL,NULL
53031,NULL,NULL,NULL
53032,NULL,NULL,NULL
53033,NULL,NULL,NULL
53034,NULL,NULL,NULL
53035,NULL,NULL,NULL
53036,NULL,NULL,NULL
53037,NULL,NULL,NULL
53038,NULL,NULL,NULL
53039,NULL,NULL,NULL
53040,NULL,NULL,NULL
53041,NULL,NULL,NULL
53042,NULL,NULL,NULL
53043,NULL,NULL,NULL
53044,NULL,NULL,NULL
53045,NULL,NULL,NULL
53046,NULL,NULL,NULL
53047,NULL,NULL,NULL
53048,NULL,NULL,NULL
53049,NULL,NULL,NULL
53050,NULL,NULL,NULL
53051,NULL,NULL,NULL
53052,NULL,NULL,NULL
53053,NULL,NULL,NULL
53054,NULL,NULL,NULL
53055,NULL,NULL,NULL
53056,NULL,NULL,NULL
53057,NULL,NULL,NULL
53058,NULL,NULL,NULL
53059,NULL,NULL,NULL
53060,NULL,NULL,NULL
53061,NULL,NULL,NULL
53062,NULL,NULL,NULL
53063,NULL,NULL,NULL
53064,NULL,NULL,NULL
53065,NULL,NULL,NULL
53066,NULL,NULL,NULL
53067,NULL,NULL,NULL
53068,NULL,NULL,NULL
53069,NULL,NULL,NULL
53070,NULL,NULL,NULL
53071,NULL,NULL,NULL
53072,NULL,NULL,NULL
53073,NULL,NULL,NULL
53074,NULL,NULL,NULL
53075,NULL,NULL,NULL
53076,NULL,NULL,NULL
53077,NULL,NULL,NULL
53078,NULL,NULL,NULL
53079,NULL,NULL,NULL
53080,NULL,NULL,NULL
53081,NULL,NULL,NULL
53082,NULL,NULL,NULL
53083,NULL,NULL,NULL
53084,NULL,NULL,NULL
53085,NULL,NULL,NULL
53086,NULL,NULL,NULL
53087,NULL,NULL,NULL
53088,NULL,NULL,NULL
53089,NULL,NULL,NULL
53091,NULL,NULL,NULL
53092,NULL,NULL,NULL
53093,NULL,NULL,NULL
53094,NULL,NULL,NULL
53095,NULL,NULL,NULL
53096,NULL,NULL,NULL
53097,NULL,NULL,NULL
53098,NULL,NULL,NULL
53099,NULL,NULL,NULL
53100,NULL,NULL,NULL
53101,NULL,NULL,NULL
53102,NULL,NULL,NULL
53103,NULL,NULL,NULL
53104,NULL,NULL,NULL
53105,NULL,NULL,NULL
53106,NULL,NULL,NULL
53107,NULL,NULL,NULL
53108,NULL,NULL,NULL
53109,NULL,NULL,NULL
53110,NULL,NULL,NULL
53111,NULL,NULL,NULL
53112,NULL,NULL,NULL
53113,NULL,NULL,NULL
53114,NULL,NULL,NULL
53115,NULL,NULL,NULL
53116,NULL,NULL,NULL
53117,NULL,NULL,NULL
53118,NULL,NULL,NULL
53119,NULL,NULL,NULL
53120,NULL,NULL,NULL
53122,NULL,NULL,NULL
53123,NULL,NULL,NULL
53124,NULL,NULL,NULL
53125,NULL,NULL,NULL
53126,NULL,NULL,NULL
53127,NULL,NULL,NULL
53128,NULL,NULL,NULL
53129,NULL,NULL,NULL
53130,NULL,NULL,NULL
53131,NULL,NULL,NULL
53132,NULL,NULL,NULL
53133,NULL,NULL,NULL
53134,NULL,NULL,NULL
53135,NULL,NULL,NULL
53136,NULL,NULL,NULL
53137,NULL,NULL,NULL
53138,NULL,NULL,NULL
53139,NULL,NULL,NULL
53140,NULL,NULL,NULL
53141,NULL,NULL,NULL
53142,NULL,NULL,NULL
53143,NULL,NULL,NULL
53145,NULL,NULL,NULL
53146,NULL,NULL,NULL
53147,NULL,NULL,NULL
53148,NULL,NULL,NULL
53149,NULL,NULL,NULL
53150,NULL,NULL,NULL
53151,NULL,NULL,NULL
53152,NULL,NULL,NULL
53153,NULL,NULL,NULL
53154,NULL,NULL,NULL
53155,NULL,NULL,NULL
53156,NULL,NULL,NULL
53158,NULL,NULL,NULL
53159,NULL,NULL,NULL
53160,NULL,NULL,NULL
53161,NULL,NULL,NULL
53162,NULL,NULL,NULL
53163,NULL,NULL,NULL
53164,NULL,NULL,NULL
53165,NULL,NULL,NULL
53166,NULL,NULL,NULL
53167,NULL,NULL,NULL
53168,NULL,NULL,NULL
53169,NULL,NULL,NULL
53170,NULL,NULL,NULL
53171,NULL,NULL,NULL
53172,NULL,NULL,NULL
53173,NULL,NULL,NULL
53174,NULL,NULL,NULL
53175,NULL,NULL,NULL
53176,NULL,NULL,NULL
53177,NULL,NULL,NULL
53178,NULL,NULL,NULL
53179,NULL,NULL,NULL
53180,NULL,NULL,NULL
53181,NULL,NULL,NULL
53182,NULL,NULL,NULL
53183,NULL,NULL,NULL
53184,NULL,NULL,NULL
53185,NULL,NULL,NULL
53186,NULL,NULL,NULL
53187,NULL,NULL,NULL
53188,NULL,NULL,NULL
53189,NULL,NULL,NULL
53190,NULL,NULL,NULL
53191,NULL,NULL,NULL
53192,NULL,NULL,NULL
53193,NULL,NULL,NULL
53194,NULL,NULL,NULL
53195,NULL,NULL,NULL
53196,NULL,NULL,NULL
53197,NULL,NULL,NULL
53198,NULL,NULL,NULL
53199,NULL,NULL,NULL
53200,NULL,NULL,NULL
53201,NULL,NULL,NULL
53202,NULL,NULL,NULL
53203,NULL,NULL,NULL
53204,NULL,NULL,NULL
53205,NULL,NULL,NULL
53206,NULL,NULL,NULL
53207,NULL,NULL,NULL
53208,NULL,NULL,NULL
53209,NULL,NULL,NULL
53210,NULL,NULL,NULL
53211,NULL,NULL,NULL
53212,NULL,NULL,NULL
53213,NULL,NULL,NULL
53214,NULL,NULL,NULL
53215,NULL,NULL,NULL
53216,NULL,NULL,NULL
53217,NULL,NULL,NULL
53218,NULL,NULL,NULL
53219,NULL,NULL,NULL
53220,NULL,NULL,NULL
53221,NULL,NULL,NULL
53222,NULL,NULL,NULL
53223,NULL,NULL,NULL
53224,NULL,NULL,NULL
53225,NULL,NULL,NULL
53226,NULL,NULL,NULL
53228,NULL,NULL,NULL
53229,NULL,NULL,NULL
53230,NULL,NULL,NULL
53231,NULL,NULL,NULL
53232,NULL,NULL,NULL
53233,NULL,NULL,NULL
53234,NULL,NULL,NULL
53236,NULL,NULL,NULL
53237,NULL,NULL,NULL
53238,NULL,NULL,NULL
53239,NULL,NULL,NULL
53240,NULL,NULL,NULL
53241,NULL,NULL,NULL
53242,NULL,NULL,NULL
53243,NULL,NULL,NULL
53244,NULL,NULL,NULL
53245,NULL,NULL,NULL
53246,NULL,NULL,NULL
53247,NULL,NULL,NULL
53248,NULL,NULL,NULL
53249,NULL,NULL,NULL
53250,NULL,NULL,NULL
53251,NULL,NULL,NULL
53252,NULL,NULL,NULL
53253,NULL,NULL,NULL
53254,NULL,NULL,NULL
53255,NULL,NULL,NULL
53256,NULL,NULL,NULL
53257,NULL,NULL,NULL
53258,NULL,NULL,NULL
53259,NULL,NULL,NULL
53260,NULL,NULL,NULL
53261,NULL,NULL,NULL
53262,NULL,NULL,NULL
53263,NULL,NULL,NULL
53264,NULL,NULL,NULL
53265,NULL,NULL,NULL
53266,NULL,NULL,NULL
53267,NULL,NULL,NULL
53268,NULL,NULL,NULL
53269,NULL,NULL,NULL
53270,NULL,NULL,NULL
53271,NULL,NULL,NULL
53272,NULL,NULL,NULL
53273,NULL,NULL,NULL
53274,NULL,NULL,NULL
53275,NULL,NULL,NULL
53276,NULL,NULL,NULL
53277,NULL,NULL,NULL
53278,NULL,NULL,NULL
